Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Duration
US-2017-162558,2017-10-02,2017-10-05,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836,3
CA-2017-111577,2017-10-16,2017-10-21,Standard Class,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776,7,0.2,111.5688,5
CA-2015-146486,2015-11-09,2015-11-14,Second Class,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997,5
CA-2017-108539,2017-03-21,2017-03-23,Second Class,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,2
CA-2017-100951,2017-06-09,2017-06-10,First Class,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057,1
US-2017-136721,2017-04-08,2017-04-12,Standard Class,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,4
US-2017-136721,2017-04-08,2017-04-12,Standard Class,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794,4
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,Furniture,Tables,KI Conference Tables,347.361,7,0.3,-69.4722,6
CA-2014-125542,2014-12-05,2014-12-07,First Class,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147,2
CA-2017-161410,2017-06-26,2017-07-03,Standard Class,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.7888,7
US-2014-123183,2014-11-19,2014-11-25,Standard Class,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,0.0,102.2784,6
US-2014-123183,2014-11-19,2014-11-25,Standard Class,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.9524,6
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,5
US-2017-125647,2017-09-23,2017-09-28,Standard Class,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752,5
US-2016-151827,2016-03-31,2016-04-02,Second Class,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361,2
CA-2016-153598,2016-12-03,2016-12-06,First Class,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,3
US-2016-108497,2016-06-14,2016-06-14,Same Day,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,0
CA-2015-160171,2015-10-19,2015-10-24,Standard Class,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,5
CA-2015-160171,2015-10-19,2015-10-24,Standard Class,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3,0.0,97.2,5
CA-2016-167115,2016-04-04,2016-04-09,Standard Class,Evan Henry,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,5
US-2016-127425,2016-08-26,2016-08-31,Standard Class,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0.0,87.4825,5
US-2014-119081,2014-09-12,2014-09-19,Standard Class,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0.0,149.382,7
CA-2017-116680,2017-09-04,2017-09-06,Second Class,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,2
CA-2014-146591,2014-01-19,2014-01-20,First Class,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597,1
CA-2014-132451,2014-09-26,2014-09-27,First Class,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,1
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324,4
CA-2017-121741,2017-12-26,2017-12-26,Same Day,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0.0,37.534,0
CA-2017-105487,2017-10-08,2017-10-14,Standard Class,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0.0,115.1808,6
CA-2017-148999,2017-01-30,2017-02-04,Standard Class,Emily Burns,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096,5
CA-2017-164378,2017-07-15,2017-07-18,Second Class,Michelle Moray,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,3
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16,4
US-2016-138408,2016-11-18,2016-11-21,Second Class,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984,3
CA-2017-160885,2017-12-02,2017-12-06,Standard Class,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.0,743.988,4
US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0.0,75.5748,1
US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348,1
US-2017-150595,2017-05-22,2017-05-26,Standard Class,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,4
CA-2016-134936,2016-12-19,2016-12-25,Standard Class,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656,6
US-2015-114741,2015-12-06,2015-12-10,Standard Class,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,4
CA-2017-133263,2017-03-31,2017-04-02,Second Class,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.0,1439.976,2
CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,0
CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985,4
CA-2016-136686,2016-12-12,2016-12-16,Standard Class,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.0,122.7648,4
CA-2017-105333,2017-11-30,2017-12-04,Standard Class,Victor Preis,Home Office,United States,New York City,New York,10011,East,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06,3,0.0,163.818,4
CA-2016-115224,2016-12-08,2016-12-11,Second Class,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.0474,3
US-2017-108014,2017-11-19,2017-11-25,Standard Class,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333,6
CA-2017-160325,2017-09-24,2017-09-24,Same Day,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0.0,109.7544,0
CA-2017-160325,2017-09-24,2017-09-24,Same Day,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.355,0
CA-2015-142475,2015-12-03,2015-12-07,Standard Class,Bill Stewart,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,4
CA-2017-117198,2017-08-31,2017-09-05,Standard Class,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,5
CA-2017-121027,2017-08-18,2017-08-22,Standard Class,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.316,4
CA-2017-121027,2017-08-18,2017-08-22,Standard Class,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0.0,224.424,4
CA-2016-158001,2016-08-23,2016-08-27,Standard Class,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0.0,281.016,4
US-2016-124163,2016-09-25,2016-09-30,Standard Class,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0.0,174.9825,5
CA-2014-126683,2014-09-29,2014-10-01,Second Class,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994,2
US-2016-146066,2016-08-21,2016-08-23,Second Class,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705,2
CA-2014-127614,2014-02-11,2014-02-15,Standard Class,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0.0,103.158,4
CA-2014-127614,2014-02-11,2014-02-15,Standard Class,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732,4
CA-2015-134943,2015-12-05,2015-12-06,First Class,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Binders,Surelock Post Binders,152.8,5,0.0,76.4,1
CA-2017-123022,2017-09-03,2017-09-08,Standard Class,Sample Company A,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0.0,85.491,5
CA-2014-154893,2014-12-21,2014-12-27,Standard Class,Gary McGarr,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,6
CA-2014-154893,2014-12-21,2014-12-27,Standard Class,Gary McGarr,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,6
CA-2017-142342,2017-07-17,2017-07-19,Second Class,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735,2
CA-2016-145261,2016-12-18,2016-12-21,First Class,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215,3
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9,0.2,-95.823,7
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898,4
CA-2015-141012,2015-06-09,2015-06-11,Second Class,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0.0,92.3936,2
CA-2014-126802,2014-12-29,2015-01-05,Standard Class,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,0.6,-50.6688,7
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.0,293.9804,6
CA-2015-119550,2015-12-26,2015-12-31,Standard Class,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762,5
US-2015-138093,2015-12-10,2015-12-16,Standard Class,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644,6
CA-2017-126123,2017-10-14,2017-10-18,Standard Class,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638,4
US-2014-123519,2014-12-14,2014-12-21,Standard Class,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,7
US-2015-160857,2015-05-08,2015-05-15,Standard Class,Natalie Webber,Consumer,United States,New York City,New York,10024,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2,1014.9797,7
CA-2015-124107,2015-10-09,2015-10-12,Second Class,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,3
CA-2014-103191,2014-09-22,2014-09-27,Standard Class,Vivek Grady,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,5
CA-2015-103933,2015-09-25,2015-09-27,First Class,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.0,395.9604,2
CA-2015-110548,2015-05-04,2015-05-08,Standard Class,Anna Häberlin,Corporate,United States,Houston,Texas,77095,Central,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,4
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.13,5
CA-2017-143574,2017-06-29,2017-07-02,First Class,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0.0,185.2578,3
US-2017-147886,2017-03-28,2017-03-31,First Class,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272,3
US-2017-147886,2017-03-28,2017-03-31,First Class,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0.0,7.9548,3
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366,6
CA-2016-118514,2016-02-03,2016-02-10,Standard Class,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,7
CA-2014-163748,2014-10-14,2014-10-18,Standard Class,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875,4
US-2016-111528,2016-12-30,2016-12-30,Same Day,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,0
CA-2017-158169,2017-08-12,2017-08-15,First Class,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,3
CA-2015-162047,2015-11-03,2015-11-05,First Class,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,2
CA-2015-103835,2015-09-24,2015-09-28,Standard Class,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0.0,335.8548,4
CA-2015-158939,2015-11-26,2015-12-01,Standard Class,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.0,233.9961,5
CA-2016-142398,2016-04-12,2016-04-16,Standard Class,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144,4
CA-2017-141117,2017-10-02,2017-10-08,Standard Class,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164,6
CA-2014-124856,2014-09-29,2014-10-03,Second Class,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,4
CA-2014-123225,2014-07-11,2014-07-14,First Class,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,3
US-2015-163279,2015-03-22,2015-03-26,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997,4
CA-2014-124730,2014-11-26,2014-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,0
CA-2017-161067,2017-09-03,2017-09-06,Second Class,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312,3
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,4
CA-2015-111206,2015-07-18,2015-07-22,Standard Class,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,4
CA-2015-101868,2015-06-09,2015-06-16,Standard Class,Max Jones,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,7
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,4
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,4
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,4
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,4
US-2014-117968,2014-08-05,2014-08-07,Second Class,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,2
CA-2016-158211,2016-01-04,2016-01-08,Standard Class,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,4
CA-2016-152247,2016-11-07,2016-11-12,Standard Class,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,5
CA-2016-128223,2016-06-14,2016-06-14,Same Day,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,0
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,5
CA-2016-133319,2016-09-05,2016-09-11,Standard Class,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,6
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,4
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,Xerox 1945,368.91,9,0.0,180.7659,4
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,4
CA-2016-136301,2016-03-13,2016-03-15,Second Class,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,2
US-2014-109456,2014-10-16,2014-10-17,Same Day,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,1
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808,6
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764,6
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049,6
US-2015-126977,2015-09-17,2015-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,6
CA-2016-130288,2016-11-26,2016-11-30,Second Class,Dean Katz,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,4
CA-2017-150420,2017-06-03,2017-06-08,Standard Class,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.835,5
US-2014-118997,2014-04-08,2014-04-12,Standard Class,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392,4
US-2017-169551,2017-07-07,2017-07-09,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492,2
US-2017-169551,2017-07-07,2017-07-09,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,Apple iPhone 5S,683.988,2,0.4,-113.998,2
US-2017-169551,2017-07-07,2017-07-09,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.787,2
CA-2017-112431,2017-10-12,2017-10-14,Second Class,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12,0.0,130.752,2
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,3,0.0,125.9874,0
CA-2017-161046,2017-03-05,2017-03-05,Same Day,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0.0,78.672,0
